2024/10/5 1:17,dy,0,[泪奔][泪奔]在高速路上40码等于别人走路一样的，下来走路吧别开车挡人家道了
2024/10/1 10:22,wb,0,这个操作引人注意
2024/9/28 2:32,dy,0,他不管演什么都是这个发型
2024/9/15 2:52,dy,0,那一句阅读理解[赞][赞][赞]
2024/10/5 5:52,wb,0,免费来唱歌，还不能打广告！你就想占便宜呗！
2024/10/6 5:22,dy,0,说不是偷拍的，你们可能不知道柳智敏是一个在舞台上表情管理很牛的人，从出道到现在舞台上的表情管理就没崩过，昨晚前一秒都在对着粉丝笑，后一秒就黑脸，而且站起来脸色都还是不好，说实话这把粉丝都吓着了，肯定有人拿着手机拍的时候镜头方向瞬间变了啊[泣不成声]
2024/9/23 14:10,dy,0,太可惜了
2024/9/27 15:04,wb,0,标题怎么不写已婚呢
2024/10/6 1:32,dy,0,评论区也算是围华救果了
2024/9/29 9:25,dy,0,光说没用，用仪器去检测一下，除了咱们，其他各国周边海域都有核污水排放的痕迹[呆无辜]
2024/10/1 14:08,dy,0,我爱我的母亲[玫瑰][玫瑰]
2024/9/28 2:10,dy,0,[大笑]
2024/10/6 11:52,wb,0,SM坏，智敏好
2024/9/20 13:15,wb,0,老妈也无话可说了。不能只生不教。
2024/10/3 6:11,dy,0,回调是机会
2024/9/30 5:10,dy,0,安徽
2024/10/6 3:56,dy,0,我出20w彩礼  有没有想嫁的 来私聊我 年纪大了 来搭伙过日子的[泣不成声]
2024/9/11 15:43,wb,0,省流：虽然我们发生了几次关系，但是我“明确拒绝”了。虽然我们在西湖十指相扣了，但是我没用力
2024/9/28 0:06,wb,0,900万我也不还，你能抓我几次
2024/10/21 12:07,dy,0,成为小米CEO[舔屏][舔屏][舔屏]
2024/9/30 21:47,wb,0,就这惩罚力度绝了
2024/10/1 2:03,dy,0,第二第二 雷总帅气   大家国庆快乐
2024/10/1 2:02,dy,0,国庆节快乐呀[色][色][色][比心][比心][比心]
2024/10/1 12:28,dy,0,昨天晚上的
2024/9/29 13:43,dy,0,外地人比本地的多好几倍
2024/9/28 2:57,dy,0,这种学校存在是合理的吗
2024/9/15 5:35,dy,0,没人给你加油！你误会了[捂脸]
2024/10/3 10:00,dy,0,脱手脱脚，不能干别的事
2024/9/29 7:50,dy,0,才17岁[流泪]我们这里一个小姑娘五六岁的时候被同村男的欺负过，小姑娘 太小啥也不知道，长大了才说
2024/10/3 13:18,dy,0,我燃油车行驶中强制关闭视频，这车也太把生命当儿戏了。
2024/10/6 15:06,dy,0,现在的演唱会都跟伍佰学会了
2024/9/27 13:26,dy,0,会涨的[捂脸]我们房子20年220w，上个月140，没想到新闻出来立马有人要350w买[九转大肠]
2024/9/30 4:37,dy,0,浙江人民欢迎您
2024/9/27 7:28,xhs,0,哈哈哈哈哈哈哈哈哈哈
2024/10/3 11:53,dy,0,之前幕后团队跳出来就是觉得他没有自己的本事，都是幕后段子团队的功劳，这是没错的
2024/10/4 8:40,dy,0,第一次上高速    两边的车  嗽嗽嗽…吓的我…然后脚使劲踩油门才能到80  就感觉脚不是我的
2024/10/11 13:32,dy,0,他不会觉得自己很帅吧？[绝望的凝视][绝望的凝视]
2024/9/12 3:53,dy,0,所以这种行为就是改变不了？
2024/10/14 1:40,dy,0,12分没有了，
2024/10/1 14:35,wb,0,比今天的你更好看的只有明天的你
2024/9/25 15:38,wb,0,蘋果最嚴還涉黃？簡直雞蛋裡挑骨頭，不給人生娃機會
2024/7/26 8:33,dy,0,天津有么[泣不成声]
2024/10/2 3:57,dy,0,[捂脸][捂脸][捂脸][捂脸][捂脸]
2024/9/25 4:37,dy,0,为什么有人去sjz旅游？去看什么
2024/9/24 14:48,bili,0,"""找到了原作者"""
2024/9/30 19:54,dy,0,镭[捂脸]
2024/9/25 11:51,dy,0,莎莎国字脸[赞]是个大美女[赞]
2024/10/4 17:34,dy,0,小孩没事就好[感谢][感谢][感谢]
2024/10/6 0:39,wb,0,赚钱要守法走正道才靠谱
2024/9/30 21:32,dy,0,不是 这么火的剧我竟然第一次刷到 还是自己搜索的[尬笑]，大数据？你是真不想让我看点真东西
2024/10/6 14:08,dy,0,我也确实不能理解
2024/9/5 19:15,wb,0,"支付宝每笔支付都有100m,累计可以兑换流量，微信啥都没有，提现还要收我手续费"
2024/10/6 8:12,dy,0,要是这么算，给你三千你生产出来不就是了[抠鼻]
2024/9/26 15:12,wb,0,下午好
2024/10/1 7:55,wb,0,国庆节快乐
2024/10/4 8:17,dy,0,龟速也必须罚款五佰块[捂脸]
2024/7/6 8:47,dy,0,天道循环，最终也不过是跳梁小丑。
2024/10/5 5:15,dy,0,去陶瓷博物馆无语佛排了巨长的队。。。。。。我都没心情旅游的程度真的很夸张。。。。[宕机]
2024/9/29 5:01,dy,0,我们昭通苹果爱买不买，就是这样的，爱买不买，去买山东烟台大苹果呀，山东烟台苹果嘎嘎好吃。[舔屏]
2024/10/7 13:29,xhs,0,秦霄贤秦霄贤秦霄贤秦霄贤秦霄贤秦霄贤秦霄贤秦霄贤秦霄贤不！可！能！的！
2024/10/5 12:29,dy,0,监护人在干嘛？这可不是几秒没看住的事
2024/9/13 7:37,wb,0,通报中男女这年龄，真是个能干又有想法的小伙儿
2024/10/7 20:03,dy,0,这么多天没发视频了，出来了吗？
2024/9/26 13:18,dy,0,来中国打球[爱心]
2024/10/6 12:04,wb,0,柳智敏的zzlc没问题啦 去看原视频就知道了 不过这件事很严重 特别是最近韩国闹那个deepfake 真的很下头
2024/9/12 0:13,xhs,0,这还好 活动期间价格设置错误对商家真的是致命伤害 购物博主一分享 几十个裙艾特 瞬间几万单  真吓人   大店还能扛得住 赔点钱 小店直接干倒闭
2024/10/11 9:51,dy,0,从楼上自由落体比较快
2024/10/5 3:07,dy,0,15000×200＝3000000呐！！！
2024/10/5 8:11,dy,0,我想问一下，应急车道不是给应急用的吗？人家应急走一走有什么问题吗？
2024/10/4 10:58,dy,0,他爸妈呢？
2024/9/19 7:27,dy,0,[看]文科有加buff效果，理工科来试试，看你公式还记得不
2024/10/4 9:53,dy,0,搞科技[赞]
2024/9/28 4:47,dy,0,交警呢，就这么让他们占着马路吗
2024/10/3 11:24,xhs,0,北京这次观众素质真是太低了
2024/9/13 9:28,wb,0,闲的没事去开个养猪场吧。
2024/9/29 12:53,dy,0,法国谢罪了吗
2024/10/1 7:36,xhs,0,问题问得好，确实没时间[失望R]
2024/10/6 12:39,wb,0,一桩桩一件件都多少次了
2024/10/2 13:41,wb,0,根据我国刑法属人管辖原则这个人如果没死刑遣返后我国能再次追究他的刑事责任
2024/10/6 19:55,wb,0,劳工变脸给我看爽了 偷拍凭啥给好脸色
2024/10/6 3:23,dy,0,Cody你把脸伸过来，我给你点糖吃[捂脸]
2024/10/17 11:01,dy,0,我记得当时好像说 还有很多半成品 就拍他出锅那一刻
2024/9/25 16:06,wb,0,求名字
2024/9/15 13:01,bili,0,"""月饼?我只吃香港人峰哥带货的美心月饼[支持]"""
2024/9/7 10:37,dy,0,[赞][赞][赞]
2024/9/12 4:11,dy,0,平民这样肢体冲突会怎样？谁给我科普一下
2024/9/26 10:05,wb,0,十年了还能开起来吗
2024/10/6 1:56,dy,0,iPhone标准版全球定价是＄599，至于为啥卖你￥5000，去找有关部门问[微笑]
2024/9/29 5:17,dy,0,好生气啊啊啊啊啊啊啊啊！！！！！！！！！！！！！！！！
2024/10/6 9:11,dy,0,这也让你们合唱唱得太多了吧，一到高潮就要你们唱
2024/10/5 6:35,dy,0,深圳一次扣3000元，扣200太少了。
2024/10/7 15:09,wb,0,啥必数码博主，3400是物料成本，不包含知识产权、软件、研发、组装、人工、宣发、物流等成本。
2024/10/5 21:37,dy,0,是不是要发生“世界大战”了？
2024/10/6 14:10,dy,0,还用说0呗
2024/9/27 9:30,xhs,0,[捂脸R]上一回牛市接的盘都不敢看..不知道还有没有
2024/9/12 5:49,dy,0,严查严惩
2024/10/15 11:25,dy,0,发现商机
2024/10/4 15:14,dy,0,好家伙，又把自动辅助驾驶变成了自动驾驶。[捂脸][捂脸]
2024/9/20 14:23,wb,0,转发微博
2024/10/6 23:26,dy,0,我们这边   给3000  安葬费
2024/9/27 13:25,wb,0,无语
2024/10/5 9:28,wb,0,大部分家庭的隐形家务都是女方做的
2024/9/24 9:46,dy,0,[捂脸][捂脸][捂脸]
2024/9/25 9:53,wb,0,11年掀翻警车事件
2024/10/1 15:58,wb,0,国庆快乐#国庆节快乐#
2024/9/11 0:24,wb,0,看不出来这是手是吧
2024/9/11 1:51,wb,0,不觉得他眉眼像向左吗？怪怪的
2024/9/18 4:00,bili,0,"""这不是东方新闻吗？"""
2024/10/1 0:58,dy,0,国庆节想表演个节目
2024/9/28 2:57,dy,0,所以他不是富二代[泪奔][泪奔][泪奔]
2024/10/16 8:11,dy,0,200Pro拆解有吗
2024/9/14 6:43,bili,0,"""不清楚发生了什么口角，不予置评[呲牙]"""
2024/10/3 7:19,dy,0,跌代表有外资收购
2024/10/4 11:00,dy,0,路政责任，高速施工要提前1公里开始摆雪糕桶
2024/10/6 12:50,wb,0,唉宝宝啊
2024/10/4 10:27,dy,0,自动驾驶就是好，能撞了东西后自动散开
2024/10/3 17:00,dy,0,昨天我妈刚让我在他直播间买了罐奶粉[绝望的凝视][绝望的凝视] 说他有文化不可能塌[绝望的凝视][绝望的凝视][绝望的凝视]
2024/10/18 1:14,dy,0,加油也门，袭击回去[看]
2024/9/28 2:13,wb,0,还好我开盘就买了
2024/9/11 18:50,dy,0,赶快看看脚没受伤吧..
2024/9/15 7:36,dy,0,点头 点头
2024/9/25 13:38,dy,0,爱莎莎[爱心][爱心][爱心]
2024/10/6 4:38,wb,0,每一个人都在经只管全力以赴，不去想太多。
2024/10/4 9:43,dy,0,所以疫情期间，口罩从1.3涨到1.5元，说我哄抬物价，罚我11个W
2024/9/11 23:14,dy,0,聚众斗殴  刑事犯罪  关注判罚
2024/10/14 2:27,dy,0,决赛tes打hle[舔屏]
2024/10/6 11:14,dy,0,结婚的女生在跟着新郎跑哈哈哈，说明她也不想把钱浪费在这帮流氓亲戚上[捂脸]
2024/10/4 18:04,dy,0,家长玩手机来着？
2024/9/6 23:21,xhs,0,[萌萌哒R]
2024/9/28 3:03,dy,0,然后又去大芬油画村订了一批
2024/10/1 13:28,wb,0,这种只要不殃及无辜，早死社会就少个祸害
2024/10/17 20:23,dy,0,这个点还在举哑铃，
2024/10/5 2:20,dy,0,十几万的车，到哪都想开着走[捂脸]都不需要看价牌了[赞]
2024/10/4 11:00,dy,0,科技狠活[感谢]
2024/10/5 3:21,dy,0,搞不懂这些拍照的脑回路，这是为了什么？谁能告诉我？
2024/9/30 10:45,wb,0,我去
2024/10/5 3:30,dy,0,开到130都没太大感觉
2024/9/11 10:37,dy,0,于适在剧组发现天踏了
2024/9/30 23:01,dy,0,请问一下这个新闻的真实性？
2024/9/19 5:17,bili,0,"""从来不买网红带的货带货收入都那么高"""
2024/9/15 6:43,dy,0,撇开国际不说，她真的是个很不错的姑娘
2024/10/4 2:35,dy,0,全网看到你是第一个说真话的中介
2024/9/11 9:17,dy,0,我没有可能她说的山东朋友是她自己啊，一堆人拿着个洗[看]
2024/9/26 14:15,wb,0,你也是没放过她哈哈哈哈哈又开始热搜罚站了
2024/10/1 2:04,dy,0,军哥
2024/9/24 23:16,dy,0,后面
2024/10/1 8:05,dy,0,闪光灯都没他们影响的大
2024/9/29 8:49,dy,0,我准备先拿五万试一试
2024/10/4 7:07,dy,0,买个三折叠一键消除就没有这个烦恼[看]
2024/9/4 19:54,wb,0,我今天就发现淘宝特价版默认微信支付了
2024/10/7 14:19,dy,0,你唱的很棒
2024/9/12 7:26,dy,0,为什么要钱啊
2024/10/1 10:21,dy,0,749局全部人留下了遗书[流泪]
2024/9/13 8:19,wb,0,青岛
2024/8/29 12:23,xhs,0,头孢现在不需要皮试
2024/10/5 11:13,wb,0,徐州有不少这类铁轨，单独修建的，比较短，有的甚至就俩厂区之间运输用，发车频率一般也很低，有的几天都没一辆，速度也很慢，咱也不明白破铁轨有啥好拍的
2024/10/4 16:17,dy,0,人红是非多
2024/9/5 11:58,wb,0,还不赶紧抱团。生意都要被PDD给抢走了
2024/10/17 23:18,dy,0,疯了，这个世界疯了
2024/10/14 1:23,dy,0,他的样子要吃人[大笑][大笑][大笑][大笑]
2024/10/17 12:14,dy,0,安全出行，文明你我他，应急道生命道，一盔一带不可忘！[比心]
2024/10/2 14:13,xhs,0,这是川普的基本盘吧，只想着自己
2024/10/22 1:24,dy,0,我想发财[OK]
2024/9/27 16:25,dy,0,现实中这种人还不少[看]
2024/8/8 10:20,dy,0,旁边的人为啥在笑，不懂，
2024/10/3 4:24,dy,0,个别人天天吵着房价回暖
2024/9/23 16:33,bili,0,"""哎，好想回到13年14年[委屈]，那时候的事儿，偶尔闭眼，还像在昨天。真是19年后时光飞逝啊"""
2024/9/30 18:20,dy,0,刚刚刷到她
2024/9/28 3:01,dy,0,这是什么组织
2024/10/6 5:05,dy,0,这一招出了伍佰，其他的六七百都不管用[看]
2024/9/25 13:13,wb,0,现在下载还来得及吗？
2024/10/1 0:40,dy,0,遇到一个正常的文案了[赞]，其它人用的都是男女对立的文案
2024/8/9 4:16,dy,0,文科学术也就图一乐，真想助眠还得听数学
2024/10/7 1:13,dy,0,祖国有这一批人在 未来堪忧
2024/10/3 12:05,dy,0,迟早被立法取消
2024/10/22 0:56,dy,0,这段声音是真的[流泪]
2024/9/27 10:56,dy,0,这个特效看着就不行
2024/10/18 7:30,dy,0,如果是牙膏来呢？
2024/10/10 7:25,dy,0,感谢媒体正面发声[比心][比心][比心]
2024/10/14 3:50,dy,0,完了FLY要夺冠了
2024/10/4 9:53,dy,0,神操作
2024/10/4 4:38,dy,0,看过王烁直播打PK，戾气感觉有点大[动动脑子]
2024/9/7 1:05,dy,0,说得好
2024/10/4 14:07,dy,0,这个要赔一万以上[捂脸][捂脸][捂脸]木马不便宜[捂脸][捂脸][捂脸]
2024/9/30 8:04,dy,0,祝贺新中国成立75周年
2024/9/25 15:22,wb,0,现在下还来得及，快去
2024/10/6 2:30,dy,0,也门做好保密工作就没事
2024/10/3 7:55,dy,0,马蜂他们怎么不玩[抠鼻]
2024/10/2 0:05,dy,0,先生总是那么实在！
2024/9/4 15:48,wb,0,啊啊啊啊！！好！
2024/10/2 2:12,dy,0,还是祖国安全[赞][赞][赞]
2024/9/15 11:43,dy,0,你要是不加入日本国籍，高低支持你一下
2024/10/18 14:26,dy,0,黄磊上菜前不知道自己尝尝能吃么？
2024/10/6 10:31,wb,0,间
2024/10/1 10:10,dy,0,昨晚第一次看听泉直播，听了好几回春庭雪，这就是昨晚的
2024/10/3 14:55,wb,0,又要高铁赔吗
2024/9/28 7:25,dy,0,还问我吃什么长大的 肯定不是吃昭通苹果长大的啊[九转大肠]
2024/9/25 23:50,wb,0,我有个朋友想知道到底是什么软件
2024/9/13 10:14,wb,0,不知道赚的钱够不够看病的
2024/9/26 21:28,wb,0,真的是对韩国喜欢不了一点……
2024/10/7 14:44,dy,0,拿远点看，那天下大暴雨
2024/10/1 14:07,wb,0,支持维权
2024/10/2 5:50,xhs,0,莎，善良，境界高，格局大，明亮的心，染不了一点尘土，总是以善意理解、开放包容和无尽正能量，回应一切！[红色心形R][红色心形R][红色心形R]
2024/10/22 4:38,dy,0,我梦想是干翻小米，谢谢雷总，借您吉言[比心][比心][比心]
2024/10/20 2:50,dy,0,有没有一种可能，扣分准备到一年期限，随它扣6分，罚200也不愿意塞车呢[看][看][看][看]
2024/10/6 9:25,wb,0,笑死了 在别人演唱会宣传自己的电影 高音是一句不唱的 是不能让观众 吐槽的 一吐槽就破防的 要不是在现场 我真以为这大哥受了多大的委屈
2024/9/27 14:10,dy,0,有好一个小时我以为我手机网络卡住了，原来还能刷抖音，真玩不起，拔网线
2024/10/5 1:30,dy,0,漂亮[呲牙]
2024/9/27 15:19,dy,0,证券票 上午你都买不到[打脸]
2024/10/4 12:07,dy,0,[捂脸][捂脸]呵呵，自动驾驶
2024/8/7 18:48,xhs,0,intp会喜欢吧[笑哭R]
2024/9/26 14:25,dy,0,就是第一百次你能怎么着
2024/10/4 23:45,dy,0,不痛不痒
2024/10/1 14:40,wb,0,山东黄岛区的叫星耀酒店也是 被开了两次门
2024/10/4 10:52,dy,0,我就想知道自动驾驶保险赔不赔，[泪奔]这种市政的估计定损应该挺贵的[泪奔]
2024/10/5 2:09,dy,0,这些人。。。呵呵
2024/9/28 4:33,dy,0,回来时估计就得涨价了。
2024/10/5 15:07,wb,0,疯狂的年代
2024/9/26 18:59,wb,0,东北雨姐应从事件中吸取教训，大家理性包容。
2024/9/30 4:34,dy,0,房价高。没有人买。有用吗。
2024/10/1 8:32,wb,0,为什么要在酒店里不穿衣服？
2024/10/4 2:55,dy,0,[看]我们这4-5线城市，中介已经宣布要建地铁
2024/9/29 5:29,dy,0,再也不信东北全是好人的段子了[捂脸]
2024/10/2 10:16,dy,0,这是发过的民族英啊[比心][比心][比心]
2024/9/29 13:25,dy,0,国庆节都去它家打卡[抠鼻]
2024/9/27 15:24,dy,0,房子不会一直跌，高层不允许
2024/10/17 21:15,dy,0,这美国佬和英国佬，真的是要称霸天下了呀！
2024/9/24 10:26,bili,0,"""你可以点开消息看一看，说不定还有朋友给你发的消息呢"""
2024/9/25 22:48,bili,0,"""内娱唯一大家都期待她说错话并觉得很可爱的女人[doge]"""
2024/10/1 5:51,dy,0,女生出门在外一定要保护好自己，一定要提高警惕[泣不成声][泣不成声]
2024/9/28 4:21,dy,0,和去年一样，去年我做了大冤种，今年老老实实家里蹲
2024/10/5 3:11,dy,0,这收入不错，名也有了，利也有了
2024/10/5 12:55,wb,0,哪个都不选
2024/10/5 11:51,dy,0,调音师扣工资吗
2024/10/8 3:20,dy,0,我是扁平足
2024/9/26 16:01,dy,0,这孩子还挺实诚，全说出来了，也确实是个男人，说到做到[赞]
2024/10/2 1:22,xhs,0,昨天记者问这个问题时我就觉得这是个坑，没想到莎莎答的这么好，不愧是莎局，我这个体制内多年的办公室牛马自叹不如[红色心形R]
2024/10/3 9:02,dy,0,世界是一个人，且行请珍惜[感谢]
2024/10/4 11:22,wb,0,brs呃呃
2024/10/5 9:27,dy,0,这歌有几个能唱？[捂脸]
2024/10/5 12:51,dy,0,小时候我妈在我家门口水井边洗衣服，我在旁边玩掉井里了，那个井口很窄，我还是头朝下掉下去的，然后自己爬上来了[看]都是我妈和我讲的
2024/10/5 10:52,wb,0,可怜的孩子，可怜的人们，战争的持续让多少家庭家破人亡，愿早日止战，迎来和平
2024/9/28 13:13,wb,0,周六愉快
2024/9/28 7:24,dy,0,我们学校外卖都是送到宿舍的[蜜蜂狗]
2024/10/7 2:22,dy,0,人机主准备就是
2024/10/21 8:12,dy,0,哈哈哈哈哈哈 都可以做表情包[呲牙][呲牙]
2024/9/30 0:38,dy,0,谁敢说自己永远不出自己的一亩三分地，我就认同他说的这句话
2024/9/29 16:53,dy,0,打算10.1去，这～
2024/10/15 10:53,dy,0,情绪价值拉满，主打一个陪伴
2024/10/17 20:21,dy,0,不是我针对谁，论在熬夜这块，在座的各位都是弟弟！[不失礼貌的微笑]
2024/8/10 4:40,dy,0,潮巴？？
2024/9/30 21:29,dy,0,[赞][赞][赞]
2024/9/30 10:08,wb,0,输谁输的多。谁就是goat 
2024/8/9 4:03,dy,0,噗噗噗[泣不成声][泣不成声][泣不成声][泣不成声]但凡过了三十还玩这个的都是极度缺乏那个什么的
2024/9/11 9:06,dy,0,丸辣，塌了
2024/9/4 15:48,wb,0,爱信等
2024/10/3 13:44,wb,0,人品差还能上了
2024/10/5 22:40,wb,0,关于这个我非常有发言权，在男人里面，我算是非常爱干净的了。基本上我也就两周收拾一次屋子。但是如果有女人来我家住那么三天我就要收拾一次。不知道为什么就很容易脏，尤其是头发。
2024/8/10 4:30,dy,0,[666][666][666]
2024/10/3 11:06,dy,0,金牌律师
2024/9/29 16:23,dy,0,他是嘴巴小而且还有点龅牙
2024/10/6 13:49,dy,0,平时去都没人[坏笑]
2024/10/4 14:56,dy,0,昨天我开国道，70限速60[捂脸]，是那种很宽的路没有村庄的那种
2024/8/29 12:24,dy,0,11块怎么了？贵哪了？
2024/10/1 16:57,wb,0,……→_→
2024/8/31 5:18,dy,0,开场这句什么意思，煤是白送的？好像是高价卖的吧！
2024/10/11 10:09,dy,0,高兴了吧[看]
2024/9/29 11:26,dy,0,明天又是巨量
2024/10/8 12:29,wb,0,华为的三折叠已经有很多人反映屏幕漏液了
2024/10/14 9:16,dy,0,马上给我转发到我自己家里的群里 配文个个认真看完[捂脸]
2024/10/4 10:06,dy,0,平时就标1秒一元 高峰期一秒10元 多好
2024/9/27 15:31,dy,0,昭通苹果挺好吃的，不能自己砸自己的碗的
2024/9/28 16:53,wb,0,刚刷到哈哈哈哈哈
2024/10/17 15:48,dy,0,锅包肉咋没入选呢
2024/10/2 12:52,dy,0,这些消息你从哪里知道的[看][看]
2024/10/2 13:26,dy,0,股市都说涨，有影响吗？
2024/9/30 8:22,dy,0,看得我眼泪都忍不住[流泪]
2024/10/22 1:18,dy,0,借雷总吉言，也祝您年入百亿
2024/10/18 10:14,dy,0,地面这么硬它是怎么钻到65米的，谁测的数据。
2024/10/5 14:56,wb,0,能不能有点边界感
2024/10/12 8:37,wb,0,好像并没有，说是大脑受损了
2024/9/30 10:23,wb,0,弥助来了
2024/10/4 6:23,dy,0,直接扣12分啦，这种人真的害死人的
2024/9/29 5:27,dy,0,你很棒[泣不成声][泣不成声][泣不成声][泣不成声][泣不成声]
2024/10/1 7:55,wb,0,酒店有防盗链，门反锁了，记得把防盗链挂上。
2024/10/5 0:18,wb,0,不是说不能低于多少么
2024/9/23 13:48,dy,0,真的要解散了[流泪][流泪]
2024/9/26 19:22,wb,0,早上好
2024/10/4 0:25,dy,0,终于来了一个说老实话的，现在的人又不傻，我反正现在不的买
2024/8/9 3:40,dy,0,肠胃炎去北医三院看病，大晚上老公去帮我排队拿片子，旁边一对情侣，一个对另一个生气，说，你发C刊你都不带我！回来我老公说，海淀有海淀独特的氛围……
2024/10/21 23:25,dy,0,我要当个有钱人 想花就花
2024/10/1 14:02,dy,0,好象死了好多网红了
2024/10/1 2:39,dy,0,这管理太差了，总卡是随便给的啊
2024/10/1 0:32,wb,0,菲利普塞顿：我们都是罪人！
2024/9/28 3:05,dy,0,成都到河北五千多[尬笑]
2024/9/24 8:24,bili,0,"""我也有个苹果4，某一天突然充不上电了[大哭]前一阵我买了根线充了两天还是充不上，还有没有什么挽留的方法啊，求助评论区的家人们"""
2024/10/5 13:24,wb,0,赚得还是很少哇
2024/9/6 13:08,dy,0,突然觉得我去我也行、反正都是输[捂脸]
2024/10/4 10:07,dy,0,爽歪歪
2024/7/24 3:45,dy,0,有点像思想启蒙时期的咖啡厅
2024/10/3 14:29,wb,0,I'm from china 哈哈哈哈哈
2024/10/14 0:56,dy,0,如果没有意外的话，决赛HEL和T1吧[捂脸]
2024/9/29 0:04,dy,0,哈哈哈有意思
2024/9/27 23:03,wb,0,不是，什么叫自己人赖了也是肥水不流外人田亲兄弟明算账明白吗？这是900万又不是9块
2024/10/1 8:57,dy,0,[看][看][看]
2024/10/7 5:10,dy,0,[惊恐][惊恐][惊恐][惊恐][惊恐]
2024/10/3 22:11,dy,0,我刚开始没看标题，以为是小李原来是石膏还是个不认识的。
2024/10/5 6:08,dy,0,这个瓶子之前和做坯没做好，，，烧塌了的，，，，，[黑脸][黑脸]
2024/10/2 8:46,dy,0,999给你点赞[流泪]
2024/7/23 16:10,dy,0,我真的有点心动，不能喝的可以去吗
2024/9/30 15:52,dy,0,好可爱
2024/10/1 10:17,dy,0,本来莎莎就不舒服，刚才看见CoCo说莎莎一天没吃东西了，莎莎说不舒服
2024/8/8 13:08,dy,0,这车人为啥不拉开，戴眼镜的还笑呢
2024/10/5 15:08,wb,0,这是怎么回事啊
2024/9/4 20:46,wb,0,这下子用淘宝会更方便了
2024/9/28 4:03,dy,0,这种父母不负刑事责任吗？中国的父母真好当，难道一直催三胎[尬笑][尬笑][尬笑][尬笑]
2024/10/4 6:44,dy,0,作为一个男的我觉得凯凯演的真的好，泪目了[流泪]，749局也是真的好看，身边没有一个人懂我，不懂那些人为什么在黑[尬笑]
2024/10/6 9:44,dy,0,这亲戚不走也罢
2024/10/1 14:03,dy,0,12.3万人共同见证升旗，每一个人心中都澎湃着对祖国的热爱，这就是中国人骨子里的骄傲，必须点赞[赞][赞]
2024/9/26 12:05,wb,0,为什么经常有发烧输液死了的
2024/9/26 18:59,wb,0,东北雨姐道歉，希望大家理性包容。
2024/9/27 15:07,wb,0,因为大家喜欢严以律人宽以待己。
2024/9/15 9:57,bili,0,"""“服不服“都喊出来了，这要能跑了，那我也没辙"""
2024/9/11 11:32,dy,0,什么！于适塔了！？
2024/9/25 15:47,wb,0,听说过云上贵州么？
2024/10/11 10:22,dy,0,有些事越着急越慢
2024/9/12 22:07,wb,0,…手里的夜宵卡住了
2024/9/27 20:11,wb,0,8刀9个月
2024/9/30 6:17,dy,0,癌症晚期化疗一次可能会蹦跶二天
2024/9/28 0:26,dy,0,涨什么涨，这里面的评论在好多个视频里面都一模一样，你们是想利用舆论信息，哄抬房价吗？
2024/10/3 18:27,wb,0,老了排队买保健品
2024/10/4 10:05,dy,0,因为中国的高速公路里程长，范围广，星罗密布，一个省的高速公路就有上万公里，哪怕质量再好的混凝土和沥青路面也是有使用寿命会损坏的，而且高速车辆行驶速度快，路面哪怕是轻微的破损其中的风险也是相当高。如果单拿出看一条已通车的公路来看，维修的频率真不高
2024/9/28 4:14,dy,0,影响云南风平
2024/10/3 6:08,dy,0,头一天涨这么多，第二天低开是好事，高开就该跑了[看]
2024/10/3 13:24,wb,0,不用怕，技术性调整，港股可以t+0
2024/9/20 8:45,dy,0,这个好[赞]。
2024/10/4 7:54,dy,0,子乔快来，你最喜欢的女人打架[捂脸][捂脸]
2024/9/30 0:12,dy,0,话对，但是得分场合[看]
